datetime,wavelengths,mean,std,max,min,nans,nans_norm,nans_sum,nans_perc,nans_std
20200128040015,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[4.317493, 2.976034, 2.601337, 0.220767, 0.633657, 0.212048, 0.435742, 2.752999, 7.577871, 13.174981, 40.334366, 38.537655, 70.85834, 81.15423, 89.65013, 81.409775]","[39.7723, 27.643642, 23.571909, 2.357839, 5.782521, 1.678661, 0.417633, 0.878727, 2.276543, 4.026666, 14.129963, 11.928868, 21.80338, 23.948292, 24.44478, 18.510403]","[804.0361, 628.6211, 372.8076, 123.49092, 95.06721, 30.098692, 8.17182, 4.923395, 13.856565, 23.601843, 64.20716, 61.770844, 104.00037, 117.80618, 127.55145, 109.68512]","[-0.761351, -0.761351, -0.761351, 0.050756, -1.573456, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 1.674969, 9.796034, 5.7355, 7.359712, 10.608141, 14.668673]","[25495048.0, 25505225.0, 25516730.0, 25537224.0, 25519116.0, 25538064.0, 25537880.0, 25537864.0, 25537480.0, 25537224.0, 25537468.0, 25537384.0, 25536976.0, 25537012.0, 25537032.0, 25536964.0]","[554.0, 134.0, 597.0, 160.0, 2163.0, 796.0, 904.0, 864.0, 516.0, 256.0, 428.0, 164.0, 12.0, 44.0, 64.0, 0.0]",7656.0,0.0004066142447855483,13190.866173316434
20200128050015,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[1.491762, 1.071163, 1.070518, 0.116578, 0.294595, 0.12228, 0.42798, 2.75467, 7.585228, 13.183748, 40.27384, 38.485, 70.777596, 81.07714, 89.595795, 81.40376]","[20.980118, 15.006426, 15.120146, 1.275664, 3.99516, 1.212714, 0.417198, 0.877963, 2.273068, 4.011368, 14.039575, 11.874296, 21.666252, 23.80297, 24.294737, 18.417019]","[804.0361, 628.6211, 372.8076, 116.99408, 95.06721, 30.098692, 9.796034, 5.7355, 13.856565, 23.601843, 63.395058, 61.770844, 103.18826, 116.99408, 127.55145, 108.87302]","[-0.761351, -0.761351, -0.761351, 0.050756, -3.197668, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 1.674969, 8.983927, 5.7355, 7.359712, 10.608141, 14.668673]","[25494950.0, 25505293.0, 25516568.0, 25537232.0, 25518394.0, 25537952.0, 25537860.0, 25537880.0, 25537472.0, 25537220.0, 25537468.0, 25537316.0, 25536976.0, 25536972.0, 25537880.0, 25537860.0]","[456.0, 202.0, 435.0, 168.0, 1441.0, 684.0, 884.0, 880.0, 508.0, 252.0, 428.0, 96.0, 12.0, 4.0, 912.0, 896.0]",8258.0,0.00043858678597688853,13299.71045370326
20200128060015,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[3.449124, 2.465751, 2.309123, 0.160204, 0.581691, 0.195502, 0.427616, 2.756156, 7.584212, 13.187912, 40.239853, 38.445526, 70.74339, 81.04291, 89.58368, 81.42935]","[35.412167, 25.348545, 23.123447, 1.42902, 5.788074, 1.630896, 0.416673, 0.878636, 2.269745, 3.998808, 13.965902, 11.831853, 21.562143, 23.68266, 24.169357, 18.340584]","[804.0361, 628.6211, 372.8076, 91.006676, 95.06721, 30.098692, 8.983927, 5.7355, 13.856565, 23.601843, 63.395058, 60.958733, 104.00037, 116.99408, 126.73935, 108.06091]","[-0.761351, -0.761351, -0.761351, 0.050756, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 1.674969, 9.796034, 5.7355, 8.17182, 10.608141, 14.668673]","[25494928.0, 25505311.0, 25516487.0, 25537248.0, 25518254.0, 25537300.0, 25537860.0, 25537880.0, 25537220.0, 25537864.0, 25537216.0, 25537240.0, 25536964.0, 25537868.0, 25537888.0, 25537860.0]","[434.0, 220.0, 354.0, 184.0, 1301.0, 32.0, 884.0, 880.0, 256.0, 896.0, 176.0, 20.0, 0.0, 900.0, 920.0, 896.0]",8353.0,0.00044363228666322957,13325.039167390842
20200128070015,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[9.852149, 7.806232, 6.412344, 0.445403, 1.492067, 0.428324, 0.446672, 2.754651, 7.584453, 13.183742, 40.189636, 38.388306, 70.68757, 80.995125, 89.54337, 81.41428]","[56.454018, 46.397076, 37.481476, 3.47934, 8.919591, 2.369989, 0.526593, 0.878696, 2.266606, 3.986464, 13.904822, 11.801003, 21.482014, 23.595007, 24.077707, 18.289915]","[804.0361, 628.6211, 372.8076, 136.48463, 95.06721, 30.098692, 25.226053, 4.923395, 13.856565, 23.601843, 63.395058, 60.958733, 104.00037, 116.99408, 125.927246, 108.87302]","[-0.761351, -0.761351, -0.761351, 0.050756, -2.385563, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 1.674969, 9.796034, 5.7355, 8.17182, 10.608141, 14.668673]","[25494527.0, 25505413.0, 25516133.0, 25537508.0, 25518202.0, 25537292.0, 25537860.0, 25537880.0, 25537224.0, 25537868.0, 25537216.0, 25537220.0, 25536964.0, 25537872.0, 25537872.0, 25537860.0]","[33.0, 322.0, 0.0, 444.0, 1249.0, 24.0, 884.0, 880.0, 260.0, 900.0, 176.0, 0.0, 0.0, 904.0, 904.0, 896.0]",7876.0,0.0004182985621644434,13413.507811478463
20200128080015,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[18.023598, 14.239162, 11.042665, 0.676802, 2.438516, 0.675528, 0.467024, 2.761788, 7.600536, 13.211355, 40.23234, 38.39948, 70.74142, 81.05634, 89.62649, 81.483986]","[65.88307, 55.682037, 43.300537, 3.512421, 9.889241, 2.577336, 0.474888, 0.882924, 2.26755, 3.981862, 13.875047, 11.781748, 21.430882, 23.537043, 24.019932, 18.248243]","[770.7397, 628.6211, 372.8076, 90.194565, 95.06721, 30.098692, 7.359712, 4.923395, 13.856565, 22.789736, 62.582947, 60.958733, 103.18826, 116.99408, 125.927246, 108.06091]","[-0.761351, -0.761351, -0.761351, 0.050756, -1.573456, 0.050756, 0.050756, 0.050756, 0.050756, 0.862864, 1.674969, 8.983927, 4.923395, 6.547606, 9.796034, 13.856565]","[25494602.0, 25505324.0, 25516189.0, 25537248.0, 25518165.0, 25537904.0, 25537860.0, 25537880.0, 25537220.0, 25537220.0, 25537468.0, 25537232.0, 25536964.0, 25536976.0, 25536968.0, 25537860.0]","[108.0, 233.0, 56.0, 184.0, 1212.0, 636.0, 884.0, 880.0, 256.0, 252.0, 428.0, 12.0, 0.0, 8.0, 0.0, 896.0]",6045.0,0.0003210531752519122,13348.329225974312
20200128090015,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[27.26722, 19.539532, 14.212559, 0.936703, 2.899112, 0.806026, 0.475824, 2.765492, 7.61096, 13.231469, 40.316303, 38.428658, 70.887924, 81.23328, 89.80788, 81.60705]","[69.71693, 52.5941, 38.613705, 3.637234, 8.124372, 2.131955, 0.445291, 0.884473, 2.260827, 3.964198, 13.804611, 11.736564, 21.324665, 23.417444, 23.887098, 18.14087]","[505.1809, 456.45453, 372.8076, 74.76454, 91.006676, 20.353415, 4.111288, 5.7355, 13.856565, 22.789736, 62.582947, 60.14663, 103.18826, 116.99408, 125.927246, 108.06091]","[-0.761351, -0.761351, -0.761351, 0.050756, -1.573456, 0.050756, 0.050756, 0.050756, 0.050756, 0.862864, 1.674969, 8.983927, 4.923395, 6.547606, 8.983927, 13.044458]","[25494494.0, 25505462.0, 25516152.0, 25537236.0, 25516953.0, 25537296.0, 25537860.0, 25537884.0, 25537868.0, 25537868.0, 25537216.0, 25537244.0, 25536964.0, 25537228.0, 25537876.0, 25537216.0]","[0.0, 371.0, 19.0, 172.0, 0.0, 28.0, 884.0, 884.0, 904.0, 900.0, 176.0, 24.0, 0.0, 260.0, 908.0, 252.0]",5782.0,0.00030708510493077855,13455.978097432893
20200128100015,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[37.841335, 25.163536, 17.70941, 1.157928, 3.289074, 0.914757, 0.486542, 2.772678, 7.628974, 13.264786, 40.496475, 38.525276, 71.17786, 81.561325, 90.12685, 81.80671]","[73.22105, 51.807663, 36.127243, 4.010021, 6.846779, 1.884923, 0.427858, 0.88533, 2.257367, 3.950997, 13.791298, 11.723437, 21.310097, 23.390312, 23.835344, 18.071705]","[768.3034, 611.56683, 372.8076, 70.70401, 89.38246, 16.292883, 2.487076, 4.923395, 13.856565, 22.789736, 62.582947, 60.14663, 103.18826, 116.18198, 125.927246, 108.06091]","[-0.761351, -0.761351, -0.761351, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 1.674969, 9.796034, 5.7355, 8.17182, 10.608141, 14.668673]","[25494514.0, 25506562.0, 25516167.0, 25537232.0, 25517023.0, 25537268.0, 25537864.0, 25537884.0, 25537908.0, 25537868.0, 25537216.0, 25537248.0, 25536996.0, 25537476.0, 25537240.0, 25537468.0]","[20.0, 1471.0, 34.0, 168.0, 70.0, 0.0, 888.0, 884.0, 944.0, 900.0, 176.0, 28.0, 32.0, 508.0, 272.0, 504.0]",6899.0,0.0003664095708954412,13319.576874261997
20200128110015,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[50.505013, 32.055073, 22.536425, 1.415327, 3.834941, 1.05029, 0.506024, 2.778895, 7.646128, 13.298388, 40.76764, 38.70097, 71.61683, 82.027725, 90.56649, 82.07108]","[78.68191, 55.012974, 37.846764, 4.393926, 6.406613, 1.79081, 0.417047, 0.885045, 2.254019, 3.93881, 13.813843, 11.746423, 21.355297, 23.420252, 23.831013, 18.031128]","[596.9489, 457.26663, 297.28168, 74.76454, 48.777138, 12.232351, 3.299181, 4.923395, 13.856565, 22.789736, 64.20716, 60.14663, 108.06091, 124.30304, 132.4241, 107.248795]","[-0.761351, -0.761351, -3.197668, 0.050756, -0.761351, 0.050756, 0.050756, 0.050756, 0.050756, 0.862864, 1.674969, 8.983927, 4.923395, 7.359712, 9.796034, 13.856565]","[25494562.0, 25505453.0, 25516196.0, 25537236.0, 25517235.0, 25537364.0, 25537864.0, 25537884.0, 25537908.0, 25537872.0, 25537468.0, 25537292.0, 25536996.0, 25537480.0, 25537900.0, 25537216.0]","[68.0, 362.0, 63.0, 172.0, 282.0, 96.0, 888.0, 884.0, 944.0, 904.0, 428.0, 72.0, 32.0, 512.0, 932.0, 252.0]",6891.0,0.00036598468662711776,13449.794849155693
20200128120015,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[66.94083, 41.250267, 29.22849, 1.661659, 4.666814, 1.240203, 0.529605, 2.786425, 7.666346, 13.335876, 41.11526, 38.95071, 72.16576, 82.58734, 91.073, 82.37536]","[86.61233, 61.459213, 42.43835, 4.909508, 6.575033, 1.814328, 0.405222, 0.886693, 2.255805, 3.937036, 13.905863, 11.842519, 21.498938, 23.5425, 23.90618, 18.045435]","[804.0361, 628.6211, 372.8076, 76.388756, 95.06721, 17.917097, 4.923395, 4.923395, 13.856565, 21.977629, 68.26769, 60.958733, 114.557755, 132.4241, 139.73305, 108.06091]","[-0.761351, -0.761351, -4.821882, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 1.674969, 8.983927, 5.7355, 8.17182, 11.420244, 15.480776]","[25494669.0, 25506646.0, 25516308.0, 25537244.0, 25517406.0, 25537484.0, 25537868.0, 25537888.0, 25537912.0, 25537872.0, 25537468.0, 25537416.0, 25537904.0, 25537516.0, 25537940.0, 25537216.0]","[175.0, 1555.0, 175.0, 180.0, 453.0, 216.0, 892.0, 888.0, 948.0, 904.0, 428.0, 196.0, 940.0, 548.0, 972.0, 252.0]",9722.0,0.0005163406070800811,13320.427703900643
20200128130015,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[88.6353, 53.507755, 37.95365, 1.852385, 5.925578, 1.537345, 0.56464, 2.797733, 7.690925, 13.383556, 41.54836, 39.277042, 72.8334, 83.274284, 91.69459, 82.74904]","[95.867714, 69.80653, 48.405533, 5.43039, 7.239428, 1.936566, 0.399089, 0.890252, 2.260094, 3.944746, 14.07093, 12.020636, 21.74366, 23.752726, 24.050468, 18.117716]","[804.0361, 628.6211, 372.8076, 74.76454, 95.06721, 30.098692, 7.359712, 4.923395, 13.856565, 22.789736, 72.328224, 65.01927, 119.43039, 137.29674, 143.79358, 114.557755]","[-0.761351, -0.761351, -4.009775, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 1.674969, 9.796034, 6.547606, 8.17182, 11.420244, 15.480776]","[25494985.0, 25506568.0, 25516595.0, 25537272.0, 25517914.0, 25538288.0, 25537892.0, 25537924.0, 25537936.0, 25537900.0, 25537492.0, 25537748.0, 25537968.0, 25537604.0, 25538036.0, 25537468.0]","[491.0, 1477.0, 462.0, 208.0, 961.0, 1020.0, 916.0, 924.0, 972.0, 932.0, 452.0, 528.0, 1004.0, 636.0, 1068.0, 504.0]",12555.0,0.0006668027486001253,13287.641005249014
20200128140015,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[114.585434, 68.15925, 48.303963, 2.053014, 7.684613, 1.985796, 0.601715, 2.805871, 7.709824, 13.424691, 41.99809, 39.62671, 73.51327, 83.975, 92.3147, 83.10547]","[103.66313, 78.11248, 54.26982, 5.860583, 8.201548, 2.146734, 0.400021, 0.893694, 2.269614, 3.964946, 14.316995, 12.269562, 22.095783, 24.06931, 24.296003, 18.274849]","[804.0361, 628.6211, 372.8076, 77.20087, 95.06721, 22.789736, 4.111288, 4.923395, 13.856565, 25.226053, 83.697716, 70.70401, 132.4241, 147.85411, 153.53886, 125.11514]","[-0.761351, -0.761351, -5.633988, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 9.796034, 6.547606, 8.17182, 11.420244, 16.292883]","[25495378.0, 25506025.0, 25516785.0, 25537484.0, 25519070.0, 25538968.0, 25537960.0, 25537936.0, 25537264.0, 25537304.0, 25537052.0, 25538180.0, 25537460.0, 25537524.0, 25537600.0, 25537216.0]","[884.0, 934.0, 652.0, 420.0, 2117.0, 1700.0, 984.0, 936.0, 300.0, 336.0, 12.0, 960.0, 496.0, 556.0, 632.0, 252.0]",12171.0,0.0006464083037205994,13157.494907252481
20200128160015,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[165.17107, 96.75929, 67.67593, 2.527764, 10.990585, 2.725985, 0.697434, 2.819888, 7.735118, 13.467036, 42.731117, 40.19608, 74.60419, 85.07581, 93.26908, 83.5828]","[109.0832, 88.76207, 62.08536, 6.61725, 9.734822, 2.389472, 0.397786, 0.902714, 2.302466, 4.034944, 14.896079, 12.758904, 22.918058, 24.858156, 25.002407, 18.742455]","[804.0361, 628.6211, 372.8076, 87.75825, 95.06721, 29.286585, 5.7355, 5.7355, 14.668673, 28.474478, 98.315636, 80.44929, 153.53886, 169.78099, 175.46573, 141.35727]","[-0.761351, -0.761351, -4.821882, -0.761351, -2.385563, 0.050756, 0.050756, 0.050756, 0.050756, 0.862864, 1.674969, 9.796034, 5.7355, 8.17182, 10.608141, 14.668673]","[25496923.0, 25506557.0, 25518868.0, 25537860.0, 25520664.0, 25539320.0, 25538296.0, 25538240.0, 25538192.0, 25538296.0, 25537496.0, 25539772.0, 25539136.0, 25538812.0, 25539660.0, 25537468.0]","[2429.0, 1466.0, 2735.0, 796.0, 3711.0, 2052.0, 1320.0, 1240.0, 1228.0, 1328.0, 456.0, 2552.0, 2172.0, 1844.0, 2692.0, 504.0]",28525.0,0.0015149779692408263,12983.389768277004
20200128170015,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[174.16606, 101.46166, 70.841866, 2.697899, 11.587285, 2.89399, 0.719866, 2.82375, 7.738254, 13.4642, 42.901447, 40.325855, 74.83838, 85.31381, 93.45828, 83.63578]","[107.24432, 89.00717, 62.505024, 6.95413, 9.882868, 2.41994, 0.396784, 0.909205, 2.324552, 4.077652, 15.140884, 12.923087, 23.272886, 25.23205, 25.378801, 19.00058]","[804.0361, 628.6211, 372.8076, 88.57035, 95.06721, 30.098692, 10.608141, 5.7355, 14.668673, 28.474478, 102.37616, 82.0735, 157.5994, 173.84152, 180.33838, 141.35727]","[1.674969, 0.050756, -4.821882, -0.761351, -1.573456, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 1.674969, 9.796034, 5.7355, 7.359712, 10.608141, 14.668673]","[25498469.0, 25506677.0, 25520527.0, 25539372.0, 25521805.0, 25539020.0, 25537668.0, 25537560.0, 25537452.0, 25538448.0, 25537696.0, 25541028.0, 25540188.0, 25539600.0, 25539860.0, 25537468.0]","[3975.0, 1586.0, 4394.0, 2308.0, 4852.0, 1752.0, 692.0, 560.0, 488.0, 1480.0, 656.0, 3808.0, 3224.0, 2632.0, 2892.0, 504.0]",35803.0,0.0019015164323480912,12672.57111281586
20200128180015,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[167.43564, 97.360794, 67.61892, 2.734129, 10.942441, 2.73853, 0.705874, 2.82028, 7.728862, 13.437822, 42.879032, 40.313316, 74.778984, 85.23803, 93.3548, 83.50235]","[106.242386, 87.41631, 60.762688, 7.233189, 9.547668, 2.346911, 0.400878, 0.918262, 2.353332, 4.133926, 15.325687, 13.027109, 23.565256, 25.574286, 25.766552, 19.3106]","[804.0361, 628.6211, 372.8076, 85.32193, 61.770844, 15.480776, 8.983927, 5.7355, 14.668673, 27.662374, 98.315636, 82.0735, 155.97519, 173.84152, 179.52626, 141.35727]","[0.050756, -0.761351, -5.633988, -0.761351, -1.573456, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 9.796034, 6.547606, 8.17182, 11.420244, 15.480776]","[25498946.0, 25506574.0, 25521540.0, 25538856.0, 25523013.0, 25540176.0, 25538744.0, 25538684.0, 25538604.0, 25538648.0, 25537764.0, 25541876.0, 25540696.0, 25540404.0, 25541072.0, 25537468.0]","[4452.0, 1483.0, 5407.0, 1792.0, 6060.0, 2908.0, 1768.0, 1684.0, 1640.0, 1680.0, 724.0, 4656.0, 3732.0, 3436.0, 4104.0, 504.0]",46030.0,0.002444677858866091,12753.917922391289
20200128190015,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[148.48042, 87.15337, 60.338486, 2.554262, 9.696412, 2.42535, 0.665198, 2.817834, 7.710608, 13.39524, 42.720535, 40.201286, 74.50437, 84.9413, 93.08048, 83.27128]","[105.91586, 84.40104, 57.658478, 6.967406, 9.194282, 2.268583, 0.41047, 0.928129, 2.385464, 4.197012, 15.460517, 13.087856, 23.802044, 25.882336, 26.154306, 19.639418]","[804.0361, 628.6211, 372.8076, 82.0735, 95.06721, 30.098692, 10.608141, 5.7355, 13.856565, 26.03816, 91.81878, 79.637184, 148.66623, 167.34467, 173.84152, 136.48463]","[-0.761351, -0.761351, -4.821882, -0.761351, -1.573456, 0.050756, 0.050756, 0.050756, 0.050756, 0.862864, 1.674969, 9.796034, 4.923395, 7.359712, 9.796034, 13.856565]","[25499591.0, 25506567.0, 25522309.0, 25539168.0, 25523967.0, 25540200.0, 25538860.0, 25538784.0, 25538680.0, 25538716.0, 25537956.0, 25542612.0, 25540968.0, 25541076.0, 25540592.0, 25537468.0]","[5097.0, 1476.0, 6176.0, 2104.0, 7014.0, 2932.0, 1884.0, 1784.0, 1716.0, 1748.0, 916.0, 5392.0, 4004.0, 4108.0, 3624.0, 504.0]",50479.0,0.0026809666225874732,12640.759672953798
20200128200015,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[115.213646, 66.664185, 46.170067, 2.100042, 7.422962, 1.92572, 0.618811, 2.813628, 7.692971, 13.354356, 42.490353, 40.037037, 74.12992, 84.55661, 92.72523, 83.00724]","[95.46696, 72.60275, 49.35323, 6.02822, 7.760008, 2.008358, 0.404816, 0.93674, 2.41209, 4.24416, 15.499547, 13.087957, 23.90003, 26.049017, 26.398518, 19.870842]","[765.86707, 597.76105, 371.99548, 73.140335, 50.401352, 11.420244, 5.7355, 4.923395, 13.856565, 24.413946, 86.94614, 75.57665, 138.92094, 151.91464, 160.03572, 133.2362]","[-0.761351, -0.761351, -5.633988, -0.761351, -1.573456, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 1.674969, 9.796034, 5.7355, 8.17182, 11.420244, 10.608141]","[25499879.0, 25506554.0, 25522749.0, 25539376.0, 25524162.0, 25539836.0, 25538876.0, 25538980.0, 25538652.0, 25538708.0, 25537876.0, 25542800.0, 25541304.0, 25540580.0, 25540912.0, 25537468.0]","[5385.0, 1463.0, 6616.0, 2312.0, 7209.0, 2568.0, 1900.0, 1980.0, 1688.0, 1740.0, 836.0, 5580.0, 4340.0, 3612.0, 3944.0, 504.0]",51677.0,0.002744593041768911,12576.124437798793
20200128210015,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[87.08716, 49.950253, 33.94545, 1.585183, 5.43751, 1.397027, 0.585338, 2.810782, 7.684654, 13.335162, 42.269512, 39.87928, 73.77629, 84.22303, 92.43516, 82.844986]","[86.90152, 62.81346, 42.192753, 4.787232, 6.603834, 1.71211, 0.398716, 0.941027, 2.424952, 4.261864, 15.418117, 13.016458, 23.804403, 26.000416, 26.409817, 19.934752]","[700.89856, 546.5983, 335.45068, 68.26769, 47.965034, 11.420244, 4.923395, 4.923395, 13.856565, 22.789736, 84.50982, 71.51612, 132.4241, 147.042, 154.35097, 125.11514]","[-0.761351, -0.761351, -4.821882, -2.385563, -1.573456, 0.050756, 0.050756, 0.050756, 0.050756, 0.862864, 1.674969, 8.983927, 4.923395, 7.359712, 9.796034, 13.856565]","[25499952.0, 25505391.0, 25523002.0, 25539556.0, 25524068.0, 25540352.0, 25538904.0, 25538872.0, 25538056.0, 25538616.0, 25537944.0, 25542836.0, 25540164.0, 25541468.0, 25541320.0, 25537216.0]","[5458.0, 300.0, 6869.0, 2492.0, 7115.0, 3084.0, 1928.0, 1872.0, 1092.0, 1648.0, 904.0, 5616.0, 3200.0, 4500.0, 4352.0, 252.0]",50682.0,0.0026917480608961808,12720.193216490217
20200128220015,"[0.47, 0.64, 0.87, 1.38, 1.61, 2.25, 3.89, 6.17, 6.93, 7.34, 8.44, 9.61, 10.33, 11.19, 12.27, 13.27]","[64.7958, 37.454678, 24.872318, 1.146088, 4.157676, 1.070753, 0.568845, 2.808934, 7.685168, 13.336397, 42.043633, 39.71846, 73.41971, 83.88264, 92.16827, 82.73295]","[79.20322, 55.14407, 36.988945, 3.78664, 5.992053, 1.564072, 0.399581, 0.942089, 2.427314, 4.261196, 15.228046, 12.868793, 23.525616, 25.748903, 26.214235, 19.855127]","[633.4937, 476.7572, 306.21487, 68.26769, 42.28029, 10.608141, 3.299181, 5.7355, 13.856565, 22.789736, 79.637184, 67.45559, 125.11514, 139.73305, 147.85411, 117.80618]","[-0.761351, -1.573456, -6.446094, -0.761351, -1.573456, 0.050756, 0.050756, 0.050756, 0.050756, 0.862864, 1.674969, 8.983927, 4.923395, 6.547606, 9.796034, 13.856565]","[25499748.0, 25505204.0, 25522335.0, 25539188.0, 25524948.0, 25540372.0, 25538896.0, 25538780.0, 25538016.0, 25537980.0, 25537872.0, 25542244.0, 25540048.0, 25541128.0, 25541304.0, 25537860.0]","[5254.0, 113.0, 6202.0, 2124.0, 7995.0, 3104.0, 1920.0, 1780.0, 1052.0, 1012.0, 832.0, 5024.0, 3084.0, 4160.0, 4336.0, 896.0]",48888.0,0.002596467763724646,12710.459896374472
