datetime,wavelengths,mean,std,max,min
20201203205744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.453567, 0.434884, 46.068462, 40.73145, 78.445496, 90.42951, 76.62083, 0.432333, 0.575841, 3.265002, 14.002858]","[1.671843, 0.228796, 15.134876, 11.387404, 22.472107, 24.208744, 16.000929, 1.553608, 2.081001, 1.055602, 4.34232]","[19.737904, 3.556224, 71.61054, 63.00031, 115.84515, 131.6082, 101.971664, 20.646154, 27.139015, 6.288492, 24.409084]","[0.0, 0.0, 2.408142, 9.14856, 6.971212, 10.448625, 17.967186, 0.0, 0.0, 0.191317, 0.926927]"
20201203215743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.312617, 0.423636, 45.878174, 40.61445, 78.19802, 90.19261, 76.54448, 0.264095, 0.373759, 3.265863, 14.004086]","[1.670032, 0.246538, 15.005136, 11.311022, 22.274351, 24.00139, 15.89759, 1.438397, 2.022908, 1.054135, 4.328023]","[19.067648, 3.556224, 71.35705, 62.792393, 113.179695, 127.384285, 101.656456, 20.646154, 27.139015, 6.230266, 24.447706]","[0.0, 0.0, 2.915119, 9.14856, 7.586319, 11.337869, 18.912827, 0.0, 0.0, 0.299452, 1.004171]"
20201203225744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.153712, 0.406952, 45.746426, 40.50976, 78.011505, 89.99358, 76.52508, 0.119114, 0.180675, 3.262385, 13.999841]","[1.279531, 0.236, 14.854704, 11.218818, 22.026814, 23.731813, 15.759614, 1.064259, 1.573859, 1.051556, 4.304286]","[18.512953, 3.556224, 71.23031, 62.792393, 112.76962, 127.384285, 101.49885, 20.646154, 27.139015, 6.213629, 24.254597]","[0.0, 0.0, 2.915119, 9.0446, 7.791355, 11.115558, 18.912827, 0.0, 0.0, 0.30777, 0.849684]"
20201203235743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.096695, 0.399231, 45.633923, 40.43985, 77.88703, 89.92727, 76.48236, 0.07094, 0.120101, 3.266423, 14.006039]","[1.018032, 0.228932, 14.697453, 11.122505, 21.775038, 23.463062, 15.579506, 0.801587, 1.228215, 1.04673, 4.270484]","[18.027594, 3.464758, 71.483795, 63.00031, 112.974655, 126.939674, 101.49885, 20.646154, 26.636442, 6.205311, 23.907]","[0.0, 0.0, 2.915119, 8.940638, 7.586319, 11.56018, 19.700863, 0.0, 0.0, 0.30777, 1.004171]"
20201204005744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.168667, 0.39993, 45.524242, 40.347813, 77.75075, 89.77046, 76.49969, 0.115862, 0.189658, 3.265825, 14.014438]","[1.386214, 0.229279, 14.541781, 11.016321, 21.522966, 23.173216, 15.408455, 1.017269, 1.638583, 1.040395, 4.23636]","[18.004482, 3.556224, 71.23031, 62.792393, 112.56458, 126.717354, 101.34124, 20.646154, 26.55268, 6.529718, 23.868378]","[0.0, 0.0, 3.041864, 8.940638, 7.791355, 11.782491, 19.228043, 0.0, 0.0, 0.299452, 0.965549]"
20201204015743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.375839, 0.415564, 45.458378, 40.288876, 77.64831, 89.73187, 76.533066, 0.316481, 0.444552, 3.264801, 14.020273]","[1.988485, 0.27299, 14.398621, 10.923153, 21.28461, 22.917742, 15.25726, 1.772863, 2.446248, 1.033101, 4.201776]","[18.559177, 3.384267, 70.976814, 62.480503, 112.15451, 126.05042, 101.49885, 20.646154, 27.139015, 6.712716, 23.868378]","[0.0, 0.0, 2.915119, 8.732716, 7.996392, 11.782491, 17.967186, 0.0, 0.0, 0.282816, 1.004171]"
20201204025744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.592758, 0.431852, 45.412544, 40.25335, 77.59767, 89.752365, 76.50923, 0.551234, 0.708989, 3.265903, 14.036096]","[2.270594, 0.293876, 14.290076, 10.852056, 21.099894, 22.719627, 15.11832, 2.079077, 2.687338, 1.027124, 4.176444]","[17.912033, 3.351339, 70.850075, 62.480503, 111.744446, 125.82812, 100.868416, 20.646154, 26.999413, 6.862442, 23.675266]","[0.0, 0.0, 3.041864, 8.524796, 7.586319, 11.115558, 19.38565, 0.0, 0.0, 0.30777, 1.081415]"
20201204035743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.720033, 0.438927, 45.407497, 40.217346, 77.58575, 89.69048, 76.49132, 0.727935, 0.889856, 3.266648, 14.036578]","[2.033066, 0.271487, 14.225158, 10.793369, 20.97621, 22.554789, 14.997382, 1.947219, 2.41375, 1.022325, 4.151402]","[17.449787, 3.354998, 70.343094, 62.16862, 111.33437, 124.938866, 100.55321, 20.646154, 26.078026, 6.804216, 23.366293]","[0.0, 0.0, 3.295352, 8.316874, 7.996392, 11.56018, 19.228043, 0.0, 0.0, 0.316088, 1.081415]"
20201204045742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.901638, 0.449419, 45.60971, 40.317535, 77.88182, 89.91534, 76.62309, 0.948396, 1.161775, 3.270171, 14.04429]","[1.852054, 0.250574, 14.246006, 10.794899, 20.977896, 22.500631, 14.916604, 1.919307, 2.361074, 1.019475, 4.131765]","[17.865808, 3.307435, 71.23031, 61.75278, 110.71926, 124.49424, 100.08038, 20.646154, 25.547531, 6.82917, 23.404913]","[0.0, 0.0, 3.041864, 8.420834, 7.791355, 11.56018, 19.228043, 0.0, 0.0, 0.30777, 0.965549]"
20201204055743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[1.203345, 0.468227, 46.11669, 40.636757, 78.6258, 90.66171, 76.84824, 1.261045, 1.567917, 3.274264, 14.072801]","[1.875191, 0.239017, 14.403676, 10.930935, 21.193983, 22.684107, 14.905089, 2.067378, 2.547032, 1.016701, 4.118581]","[17.38045, 3.278166, 76.68031, 61.648823, 119.94588, 131.6082, 100.08038, 20.646154, 25.659214, 6.64617, 23.907]","[0.0, 0.0, 3.168608, 8.420834, 7.996392, 11.56018, 19.228043, 0.0, 0.0, 0.324406, 1.042793]"
20201204065743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[1.657062, 0.501386, 46.919594, 41.15206, 79.83874, 91.786255, 77.30058, 1.698536, 2.133978, 3.27847, 14.1005]","[2.083324, 0.249203, 14.836662, 11.290541, 21.859434, 23.299397, 15.077741, 2.311358, 2.84824, 1.015886, 4.11787]","[17.819584, 3.354998, 84.66521, 65.80725, 129.78758, 144.50224, 104.17816, 20.646154, 27.139015, 6.546354, 25.29739]","[0.0, 0.0, 3.168608, 8.628756, 8.406462, 12.227113, 19.228043, 0.0, 0.0, 0.332724, 1.120037]"
20201204075744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[2.24333, 0.551955, 48.014156, 41.888996, 81.40373, 93.32258, 77.88027, 2.251296, 2.836764, 3.285763, 14.147646]","[2.386434, 0.289578, 15.538617, 11.875746, 22.930353, 24.337816, 15.399749, 2.575044, 3.165734, 1.017846, 4.129209]","[18.536064, 3.556224, 95.565216, 70.589455, 147.2156, 161.62021, 110.95526, 20.646154, 27.139015, 6.812534, 26.610537]","[0.0, 0.0, 3.168608, 8.628756, 8.406462, 12.449426, 20.016075, 0.0, 0.0, 0.341043, 1.081415]"
20201204085743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[2.881768, 0.612845, 49.15838, 42.663334, 83.09095, 94.88449, 78.416954, 2.851071, 3.585548, 3.292899, 14.209956]","[2.707228, 0.343654, 16.414816, 12.57668, 24.282316, 25.61756, 15.788414, 2.801134, 3.44882, 1.020153, 4.15283]","[16.941317, 3.270848, 106.84546, 77.6588, 160.74797, 174.29193, 115.84107, 20.646154, 25.994263, 6.812534, 28.039549]","[0.0, 0.0, 3.548841, 8.732716, 9.226604, 13.116359, 20.331291, 0.0, 0.0, 0.349361, 1.235903]"
20201204095742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[3.530386, 0.682186, 50.12453, 43.323444, 84.49587, 96.21261, 78.905045, 3.536092, 4.430231, 3.298645, 14.2411]","[3.004801, 0.396614, 17.301058, 13.255262, 25.635748, 26.915733, 16.212934, 3.055433, 3.758704, 1.024451, 4.181917]","[16.455957, 3.461099, 113.94314, 82.75288, 168.9494, 184.29596, 120.096466, 20.646154, 24.82159, 6.787578, 29.545807]","[0.0, 0.0, 3.041864, 8.732716, 8.201428, 12.227113, 19.070435, 0.0, 0.0, 0.30777, 1.081415]"
20201204105742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[3.82247, 0.741984, 50.788437, 43.78817, 85.41584, 97.048904, 79.16764, 3.834439, 4.812711, 3.299394, 14.251215]","[3.023356, 0.43515, 18.045609, 13.809696, 26.752089, 27.99361, 16.616856, 3.034947, 3.752615, 1.031161, 4.22721]","[14.583862, 3.409878, 120.4071, 86.18359, 176.94579, 191.85452, 124.35185, 20.178854, 23.704758, 6.762624, 30.588598]","[0.0, 0.0, 3.422097, 9.0446, 8.611498, 12.671737, 20.173683, 0.0, 0.0, 0.341043, 1.004171]"
20201204115743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[3.834961, 0.761569, 50.986668, 43.96583, 85.62492, 97.181526, 79.18642, 3.886428, 4.879517, 3.296291, 14.238378]","[2.920552, 0.447426, 18.482191, 14.130365, 27.40396, 28.65465, 16.973957, 2.991252, 3.701313, 1.040088, 4.288967]","[13.913606, 3.475734, 121.674545, 86.07962, 178.176, 192.74376, 124.194244, 20.624912, 24.067728, 6.662808, 31.052065]","[0.0, 0.0, 2.534886, 9.0446, 7.381284, 11.56018, 18.440006, 0.0, 0.0, 0.232907, 0.926927]"
20201204125743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[3.518272, 0.729703, 50.66924, 43.79126, 85.14059, 96.70673, 78.92932, 3.652462, 4.573075, 3.289638, 14.196363]","[2.722802, 0.426503, 18.490088, 14.132912, 27.451078, 28.77495, 17.18169, 2.942331, 3.624034, 1.050235, 4.350495]","[13.682483, 3.556224, 118.37919, 87.2232, 174.48535, 189.85371, 123.2486, 20.646154, 24.17941, 6.554672, 31.515528]","[0.0, 0.0, 2.66163, 9.14856, 7.176248, 10.893247, 17.967186, 0.0, 0.0, 0.282816, 0.965549]"
20201204135743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[3.007341, 0.665258, 50.001774, 43.390495, 84.17256, 95.8298, 78.56596, 3.245309, 4.037552, 3.284998, 14.154221]","[2.490804, 0.385072, 18.129852, 13.867898, 26.950758, 28.391636, 17.23348, 2.885139, 3.520524, 1.060938, 4.404714]","[13.382022, 3.329387, 110.774536, 85.871704, 165.87386, 180.96127, 120.254074, 19.690313, 23.593075, 6.421582, 30.356867]","[0.0, 0.0, 2.281397, 9.0446, 6.971212, 10.448625, 17.494366, 0.0, 0.0, 0.26618, 0.888305]"
20201204145743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[2.239138, 0.598262, 49.10238, 42.81809, 82.860634, 94.54097, 78.03508, 2.491128, 3.075568, 3.277202, 14.107117]","[2.092141, 0.336348, 17.534456, 13.41628, 26.085426, 27.62784, 17.137747, 2.600922, 3.185382, 1.069989, 4.450298]","[11.949059, 3.26719, 101.395454, 82.025154, 153.77675, 169.17879, 116.15629, 18.691992, 21.834064, 6.205311, 28.000925]","[0.0, 0.0, 2.66163, 9.14856, 7.381284, 10.893247, 17.179153, 0.0, 0.0, 0.257862, 0.733818]"
20201204155744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[1.629206, 0.543757, 48.151566, 42.185448, 81.41697, 93.20216, 77.55866, 1.933551, 2.349661, 3.274686, 14.060853]","[1.82577, 0.293061, 16.871437, 12.881001, 25.073439, 26.718782, 16.947147, 2.449647, 3.01089, 1.07827, 4.47763]","[11.163241, 3.413536, 94.171036, 77.03503, 143.52498, 156.72935, 111.42808, 18.118486, 21.526936, 6.355036, 26.378805]","[0.0, 0.0, 2.66163, 9.14856, 7.381284, 10.893247, 17.651974, 0.0, 0.0, 0.26618, 0.888305]"
20201204165743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[1.20664, 0.501907, 47.306652, 41.63546, 80.18611, 92.02439, 77.161995, 1.501625, 1.804931, 3.27302, 14.039563]","[1.688093, 0.262862, 16.275646, 12.381274, 24.169754, 25.86938, 16.720955, 2.321134, 2.878592, 1.08455, 4.495961]","[11.001455, 3.519638, 85.67916, 71.21322, 141.47461, 156.28473, 107.3303, 16.886515, 20.493866, 6.446536, 25.413256]","[0.0, 0.0, 2.408142, 9.0446, 6.356106, 9.781692, 16.863937, 0.0, 0.0, 0.241225, 0.811061]"
20201204175743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.940354, 0.47259, 46.655, 41.216366, 79.25297, 91.11304, 76.823715, 1.177948, 1.428001, 3.273084, 14.018976]","[1.628872, 0.243936, 15.87534, 12.035152, 23.57487, 25.297995, 16.553549, 2.16291, 2.711904, 1.090096, 4.50619]","[17.426674, 3.556224, 85.42567, 65.70329, 140.03935, 154.06163, 104.02055, 19.265495, 23.73268, 6.471491, 24.795303]","[0.0, 0.0, 2.408142, 9.14856, 6.356106, 10.004003, 17.021545, 0.0, 0.0, 0.26618, 0.849684]"
20201204185743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.759076, 0.454687, 46.24732, 40.919548, 78.61805, 90.51485, 76.56183, 0.899515, 1.116243, 3.269222, 13.993152]","[1.618594, 0.234228, 15.712219, 11.859995, 23.327156, 25.081757, 16.505514, 1.975118, 2.507654, 1.093852, 4.518434]","[17.288, 3.252555, 80.86288, 63.416157, 134.70844, 147.83691, 102.759705, 20.646154, 26.52476, 6.56299, 24.563572]","[0.0, 0.0, 2.408142, 9.0446, 6.971212, 10.448625, 16.706333, 0.0, 0.0, 0.249543, 0.811061]"
20201204195743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.607413, 0.442167, 45.91428, 40.721416, 78.14942, 90.03731, 76.420296, 0.658702, 0.837007, 3.269997, 13.982601]","[1.669986, 0.231432, 15.594093, 11.754037, 23.166233, 24.933458, 16.484818, 1.806709, 2.329541, 1.096755, 4.527744]","[15.970599, 2.948886, 74.27217, 62.480503, 124.6617, 139.38908, 101.971664, 19.817759, 24.570301, 6.596262, 24.447706]","[0.0, 0.0, 2.66163, 8.940638, 6.766176, 10.670936, 17.809582, 0.0, 0.0, 0.291134, 0.849684]"
20201204205744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.483371, 0.432326, 45.673275, 40.56317, 77.77724, 89.734924, 76.28343, 0.458458, 0.608404, 3.268312, 13.980742]","[1.779392, 0.234132, 15.481353, 11.666058, 23.002342, 24.795368, 16.440939, 1.65584, 2.207186, 1.097361, 4.529701]","[17.79647, 3.274507, 71.483795, 62.480503, 117.07537, 133.38669, 101.34124, 20.646154, 26.88773, 6.612899, 24.33184]","[0.0, 0.0, 2.788374, 9.0446, 7.586319, 10.670936, 18.597614, 0.0, 0.0, 0.299452, 1.004171]"
20201204215743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.324652, 0.418937, 45.43761, 40.402576, 77.49661, 89.46949, 76.21548, 0.281099, 0.395051, 3.265801, 13.973975]","[1.729802, 0.2482, 15.345363, 11.572206, 22.818638, 24.617727, 16.372612, 1.524686, 2.125752, 1.097199, 4.52112]","[20.246374, 3.556224, 70.850075, 62.272587, 112.35955, 126.939674, 101.34124, 20.646154, 27.139015, 6.56299, 24.370462]","[0.0, 0.0, 2.915119, 8.940638, 7.791355, 11.337869, 19.070435, 0.0, 0.0, 0.282816, 1.042793]"
20201204225743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.165188, 0.403195, 45.321857, 40.312893, 77.32945, 89.326126, 76.18542, 0.130964, 0.193748, 3.266203, 13.987486]","[1.339274, 0.244651, 15.207191, 11.485285, 22.598867, 24.393326, 16.262304, 1.168323, 1.657961, 1.097924, 4.508766]","[18.512953, 3.556224, 70.72333, 62.272587, 112.15451, 126.05042, 101.656456, 20.646154, 27.139015, 6.596262, 24.33184]","[0.0, 0.0, 2.66163, 9.0446, 6.971212, 10.448625, 17.967186, 0.0, 0.0, 0.282816, 0.888305]"
20201204235743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.100502, 0.395296, 45.233734, 40.237057, 77.229095, 89.24256, 76.17662, 0.072449, 0.122115, 3.267772, 13.994102]","[1.050274, 0.23302, 15.039084, 11.379877, 22.33222, 24.10621, 16.09933, 0.807671, 1.255767, 1.095847, 4.478258]","[18.767187, 3.556224, 70.596596, 62.272587, 112.15451, 125.82812, 101.026024, 20.646154, 27.139015, 6.546354, 24.33184]","[0.0, 0.0, 3.041864, 8.940638, 7.791355, 11.115558, 18.912827, 0.0, 0.0, 0.324406, 1.004171]"
20201205005743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.158034, 0.395556, 45.20199, 40.212406, 77.172905, 89.24655, 76.1664, 0.113401, 0.181504, 3.268131, 14.010593]","[1.309923, 0.228586, 14.884706, 11.283056, 22.077839, 23.839075, 15.93626, 0.997795, 1.566982, 1.092355, 4.44685]","[18.605402, 3.439147, 70.216354, 62.064663, 111.33437, 125.38349, 100.710815, 20.646154, 26.720203, 6.396628, 24.293219]","[0.0, 0.0, 2.66163, 9.0446, 6.971212, 10.448625, 17.651974, 0.0, 0.0, 0.282816, 0.888305]"
20201205015744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.357124, 0.407256, 45.1437, 40.14503, 77.13695, 89.208855, 76.18766, 0.28973, 0.413782, 3.268192, 14.032803]","[1.880369, 0.246841, 14.724794, 11.174907, 21.84445, 23.581114, 15.798564, 1.566535, 2.23038, 1.088831, 4.421946]","[18.99831, 3.548907, 69.96287, 61.85674, 110.71926, 124.71656, 100.08038, 20.646154, 26.301392, 6.404946, 24.138733]","[0.0, 0.0, 2.788374, 8.940638, 7.586319, 10.893247, 18.755222, 0.0, 0.0, 0.291134, 0.965549]"
20201205025743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.579783, 0.425432, 45.130756, 40.105633, 77.10723, 89.210594, 76.24079, 0.545443, 0.70194, 3.269638, 14.050072]","[2.175435, 0.28256, 14.617496, 11.09353, 21.668533, 23.393023, 15.704113, 2.029864, 2.620175, 1.08765, 4.403683]","[17.958258, 3.336704, 69.83612, 61.544857, 110.51423, 124.271935, 99.922775, 20.646154, 26.692284, 6.421582, 23.791132]","[0.0, 0.0, 2.788374, 8.836678, 7.176248, 10.448625, 18.755222, 0.0, 0.0, 0.30777, 0.965549]"
20201205035743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.730826, 0.435058, 45.13867, 40.081818, 77.16399, 89.293076, 76.31256, 0.750171, 0.919736, 3.272876, 14.050449]","[2.041889, 0.272066, 14.546542, 11.030163, 21.564312, 23.276762, 15.639539, 2.011049, 2.500227, 1.087508, 4.386382]","[17.88892, 3.435488, 69.32914, 61.544857, 110.3092, 124.271935, 100.23799, 20.646154, 26.022184, 6.413264, 23.907]","[0.0, 0.0, 2.66163, 8.836678, 6.766176, 10.004003, 17.809582, 0.0, 0.0, 0.274498, 0.849684]"
20201205045743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.907626, 0.444094, 45.389366, 40.20194, 77.503204, 89.62915, 76.42179, 0.969271, 1.189349, 3.275429, 14.085835]","[1.840389, 0.241714, 14.601131, 11.041335, 21.617956, 23.297497, 15.598613, 1.96758, 2.42816, 1.086126, 4.379176]","[17.79647, 3.424512, 70.216354, 61.232975, 112.56458, 124.271935, 99.44996, 20.646154, 25.88258, 6.438218, 23.907]","[0.0, 0.0, 2.66163, 8.836678, 7.176248, 10.670936, 18.440006, 0.0, 0.0, 0.282816, 0.926927]"
20201205055743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[1.228155, 0.463667, 45.875248, 40.510136, 78.25953, 90.30854, 76.71042, 1.314423, 1.631974, 3.281818, 14.113381]","[1.914797, 0.239232, 14.780545, 11.176199, 21.886053, 23.515772, 15.634894, 2.183306, 2.680588, 1.086999, 4.372172]","[17.542236, 3.556224, 77.821014, 61.648823, 121.17609, 132.94206, 99.44996, 20.646154, 27.139015, 6.546354, 24.33184]","[0.0, 0.0, 2.788374, 8.940638, 6.971212, 10.226314, 17.494366, 0.0, 0.0, 0.216271, 0.811061]"
20201205065744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[1.68975, 0.49667, 46.687813, 41.03533, 79.44159, 91.43483, 77.0968, 1.771454, 2.213664, 3.288368, 14.155581]","[2.122019, 0.251194, 15.240088, 11.534652, 22.583826, 24.169912, 15.819337, 2.451436, 2.998498, 1.088223, 4.379655]","[17.77336, 3.234262, 86.31288, 67.2627, 132.65808, 144.72455, 104.02055, 20.646154, 25.268322, 6.596262, 25.336012]","[0.0, 0.0, 2.915119, 8.940638, 7.381284, 10.670936, 18.597614, 0.0, 0.0, 0.30777, 0.965549]"
20201205075743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[2.27597, 0.546483, 47.737926, 41.740723, 80.97123, 92.92921, 77.63507, 2.335259, 2.923981, 3.295926, 14.194489]","[2.435322, 0.295524, 15.967395, 12.119796, 23.699009, 25.243261, 16.15, 2.753356, 3.353101, 1.090394, 4.39187]","[18.004482, 3.556224, 96.83266, 72.77264, 146.19043, 160.50865, 112.688934, 20.646154, 27.139015, 6.637852, 27.189869]","[0.0, 0.0, 2.915119, 9.0446, 7.586319, 10.893247, 18.912827, 0.0, 0.0, 0.30777, 1.042793]"
20201205085743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[2.90048, 0.606388, 48.798367, 42.48316, 82.531586, 94.380264, 78.19244, 2.924945, 3.660472, 3.303242, 14.240646]","[2.740348, 0.351703, 16.829424, 12.803666, 25.03481, 26.510338, 16.558308, 2.970826, 3.622814, 1.093179, 4.41633]","[16.617744, 3.358656, 109.633835, 79.53009, 161.15804, 175.62581, 117.73236, 20.646154, 25.240402, 6.729352, 28.61888]","[0.0, 0.0, 3.041864, 9.14856, 7.791355, 11.56018, 18.440006, 0.0, 0.0, 0.324406, 0.965549]"
20201205095743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[3.53751, 0.674328, 49.74862, 43.12097, 83.87979, 95.59857, 78.59931, 3.601092, 4.49951, 3.309912, 14.279407]","[3.00392, 0.404133, 17.70784, 13.46741, 26.360672, 27.75703, 16.9675, 3.177274, 3.876584, 1.096975, 4.450074]","[14.953658, 3.424512, 117.238495, 84.41626, 171.20479, 184.51825, 121.19971, 19.923964, 23.146341, 6.812534, 29.854782]","[0.0, 0.0, 3.041864, 9.0446, 7.996392, 11.56018, 19.543255, 0.0, 0.0, 0.30777, 1.004171]"
20201205105743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[3.83332, 0.733246, 50.393963, 43.556625, 84.74497, 96.40667, 78.82702, 3.910318, 4.891952, 3.309689, 14.281167]","[3.007665, 0.440633, 18.428505, 13.995902, 27.427858, 28.794132, 17.362453, 3.137088, 3.84388, 1.101673, 4.493556]","[14.329627, 3.505003, 121.674545, 86.495476, 176.53572, 189.63141, 123.406204, 20.582432, 24.12357, 6.770942, 30.588598]","[0.0, 0.0, 2.788374, 8.940638, 7.176248, 10.448625, 17.651974, 0.0, 0.0, 0.26618, 0.926927]"
20201205115744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[3.842398, 0.751241, 50.52081, 43.685703, 84.87525, 96.514755, 78.74534, 3.96216, 4.95808, 3.307467, 14.255139]","[2.904805, 0.450028, 18.80101, 14.276357, 27.992155, 29.388878, 17.665903, 3.08137, 3.781946, 1.109475, 4.546844]","[13.844269, 3.556224, 119.64664, 86.495476, 176.12564, 189.4091, 124.194244, 20.646154, 24.374857, 6.770942, 31.322416]","[0.0, 0.0, 2.915119, 9.252522, 7.586319, 11.115558, 16.706333, 0.0, 0.0, 0.26618, 0.965549]"
20201205125743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[3.524584, 0.720497, 50.258247, 43.528236, 84.461426, 96.08065, 78.53333, 3.71705, 4.641217, 3.302224, 14.213308]","[2.707765, 0.426733, 18.751938, 14.252765, 27.955309, 29.423483, 17.84236, 3.02548, 3.698253, 1.11783, 4.595377]","[12.896664, 3.340363, 115.21059, 87.32716, 172.84508, 184.74057, 122.61817, 20.646154, 23.42555, 6.804216, 30.858953]","[0.0, 0.003659, 2.408142, 9.252522, 6.766176, 10.448625, 16.548725, 0.0, 0.0, 0.216271, 0.849684]"
20201205135743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[3.01443, 0.656178, 49.641785, 43.131676, 83.56447, 95.19045, 78.17316, 3.302742, 4.098533, 3.296398, 14.179265]","[2.479249, 0.381457, 18.331993, 13.958817, 27.37301, 28.940845, 17.848263, 2.970022, 3.602563, 1.125013, 4.635759]","[12.596204, 3.300118, 108.49313, 85.351906, 165.25876, 176.51505, 120.096466, 18.819439, 22.197035, 6.820852, 29.198208]","[0.0, 0.0, 2.534886, 9.356482, 6.766176, 10.226314, 16.391117, 0.0, 0.0, 0.249543, 0.811061]"
